product_id,product_name,product_name_en,category_l1,category_l2,category_l3,brand,supplier_id,cost_price,list_price,current_price,stock_quantity,product_status,launch_date,description,weight_g,dimensions
PRD-ELT-00055,フラット電子レンジ,Microwave Oven,家電,キッチン家電,電子レンジ,TechnoLife Original,SUP-00013,75093.19,173464.59,125267.5,153,active,2021-03-31,最新技術を搭載した電子レンジ。フラット電子レンジは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,4793,W42×D40×H30cm
PRD-ELT-00056,フラット電子レンジ,Microwave Oven,家電,キッチン家電,電子レンジ,PowerPlus Original,SUP-00014,46592.76,157330.5,137079.29,183,active,2024-08-31,最新技術を搭載した電子レンジ。フラット電子レンジは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,6996,W23×D28×H23cm
PRD-ELT-00057,フラット電子レンジ,Compact Microwave,家電,キッチン家電,電子レンジ,FutureHome Original,SUP-00001,4474.55,13043.76,9905.7,20,active,2020-10-13,最新技術を搭載した電子レンジ。フラット電子レンジは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,5708,W21×D36×H71cm
PRD-ELT-00058,コンパクト電子レンジ,Microwave Oven,家電,キッチン家電,電子レンジ,PowerPlus Original,SUP-00026,51944.38,154910.43,133873.74,56,active,2022-06-18,最新技術を搭載した電子レンジ。コンパクト電子レンジは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,5232,W25×D31×H17cm
PRD-ELT-00059,フラット電子レンジ,Microwave Oven,家電,キッチン家電,電子レンジ,SmartHome Original,SUP-00020,61234.04,124932.0,109441.69,104,active,2022-05-08,最新技術を搭載した電子レンジ。フラット電子レンジは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,4020,W25×D28×H20cm
PRD-ELT-00060,コンパクト電子レンジ,Steam Oven,家電,キッチン家電,電子レンジ,SmartHome Original,SUP-00031,60059.99,160861.41,116589.24,478,active,2024-02-17,最新技術を搭載した電子レンジ。コンパクト電子レンジは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,5229,W25×D28×H24cm
PRD-ELT-00061,IH炊飯器,Pressure IH Rice Cooker,家電,キッチン家電,炊飯器,PowerPlus Original,SUP-00013,47393.1,117970.78,88842.7,256,discontinued,2020-02-17,最新技術を搭載した炊飯器。IH炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,7232,W42×D23×H70cm
PRD-ELT-00062,マイコン炊飯器,Pressure IH Rice Cooker,家電,キッチン家電,炊飯器,PowerPlus Original,SUP-00005,18554.79,43564.74,33360.53,468,active,2023-04-19,最新技術を搭載した炊飯器。マイコン炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,6751,W35×D22×H61cm
PRD-ELT-00063,多機能炊飯器,IH Rice Cooker,家電,キッチン家電,炊飯器,EcoAppliance Original,SUP-00030,60699.82,177667.82,127969.1,482,discontinued,2022-10-08,最新技術を搭載した炊飯器。多機能炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,5213,W44×D27×H64cm
PRD-ELT-00064,圧力IH炊飯器,IH Rice Cooker,家電,キッチン家電,炊飯器,EcoAppliance Original,SUP-00011,77619.68,177191.39,157041.88,398,active,2021-10-11,最新技術を搭載した炊飯器。圧力IH炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,5036,W37×D40×H49cm
PRD-ELT-00065,マイコン炊飯器,Multi-Function Rice Cooker,家電,キッチン家電,炊飯器,TechnoLife Original,SUP-00021,48980.71,166498.45,151169.0,8,active,2022-08-28,最新技術を搭載した炊飯器。マイコン炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,4718,W50×D29×H53cm
PRD-ELT-00066,多機能炊飯器,IH Rice Cooker,家電,キッチン家電,炊飯器,PowerPlus Original,SUP-00030,45595.23,97342.44,77026.79,433,discontinued,2024-02-07,最新技術を搭載した炊飯器。多機能炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,6571,W35×D40×H34cm
PRD-ELT-00067,IH炊飯器,Pressure IH Rice Cooker,家電,キッチン家電,炊飯器,EcoAppliance Original,SUP-00011,74893.43,156891.83,116634.42,156,discontinued,2024-02-01,最新技術を搭載した炊飯器。IH炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,7265,W21×D27×H47cm
PRD-ELT-00068,多機能炊飯器,Multi-Function Rice Cooker,家電,キッチン家電,炊飯器,SmartHome Original,SUP-00039,17343.86,52693.11,50893.23,370,discontinued,2021-04-16,最新技術を搭載した炊飯器。多機能炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,7876,W24×D37×H32cm
PRD-ELT-00069,圧力IH炊飯器,Pressure IH Rice Cooker,家電,キッチン家電,炊飯器,EcoAppliance Original,SUP-00018,20186.52,50091.56,38702.37,246,active,2020-08-20,最新技術を搭載した炊飯器。圧力IH炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,7280,W39×D24×H53cm
PRD-ELT-00070,マイコン炊飯器,Pressure IH Rice Cooker,家電,キッチン家電,炊飯器,EcoAppliance Original,SUP-00043,59760.61,160694.94,132598.67,27,active,2023-09-16,最新技術を搭載した炊飯器。マイコン炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,3848,W42×D31×H16cm
PRD-ELT-00071,多機能炊飯器,Microcomputer Rice Cooker,家電,キッチン家電,炊飯器,FutureHome Original,SUP-00011,71527.73,188047.02,187043.4,34,active,2022-06-13,最新技術を搭載した炊飯器。多機能炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,7547,W25×D24×H65cm
PRD-ELT-00072,マイコン炊飯器,IH Rice Cooker,家電,キッチン家電,炊飯器,PowerPlus Original,SUP-00001,69279.03,220648.53,201196.11,147,discontinued,2020-08-05,最新技術を搭載した炊飯器。マイコン炊飯器は、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,6663,W29×D38×H62cm
PRD-ELT-00073,ポップアップトースター,Pop-up Toaster,家電,キッチン家電,トースター,TechnoLife Original,SUP-00002,71420.56,174309.17,125981.32,395,discontinued,2020-03-17,最新技術を搭載したトースター。ポップアップトースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,1285,W37×D23×H18cm
PRD-ELT-00074,コンパクトトースター,Compact Toaster,家電,キッチン家電,トースター,PowerPlus Original,SUP-00009,73389.88,201972.87,150985.45,470,active,2024-01-28,最新技術を搭載したトースター。コンパクトトースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,749,W27×D22×H75cm
PRD-ELT-00075,スチームトースター,Compact Toaster,家電,キッチン家電,トースター,EcoAppliance Original,SUP-00017,54645.06,190039.07,180330.07,479,active,2024-06-07,最新技術を搭載したトースター。スチームトースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,1361,W22×D20×H68cm
PRD-ELT-00076,コンパクトトースター,Pop-up Toaster,家電,キッチン家電,トースター,FutureHome Original,SUP-00028,39486.51,126353.42,106174.44,485,active,2024-05-06,最新技術を搭載したトースター。コンパクトトースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,1723,W35×D38×H73cm
PRD-ELT-00077,スチームトースター,Compact Toaster,家電,キッチン家電,トースター,EcoAppliance Original,SUP-00045,50321.39,124071.19,108609.44,500,active,2024-02-24,最新技術を搭載したトースター。スチームトースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,1254,W43×D26×H69cm
PRD-ELT-00078,コンパクトトースター,Pop-up Toaster,家電,キッチン家電,トースター,SmartHome Original,SUP-00010,3007.52,7505.78,5944.85,229,active,2020-09-12,最新技術を搭載したトースター。コンパクトトースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,2176,W25×D23×H61cm
PRD-ELT-00079,オーブントースター,Pop-up Toaster,家電,キッチン家電,トースター,SmartHome Original,SUP-00031,52656.3,130734.23,130604.84,394,active,2022-08-06,最新技術を搭載したトースター。オーブントースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,2663,W29×D24×H50cm
PRD-ELT-00080,コンパクトトースター,Steam Toaster,家電,キッチン家電,トースター,SmartHome Original,SUP-00005,75316.74,203879.45,183300.99,378,active,2021-06-17,最新技術を搭載したトースター。コンパクトトースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,2398,W32×D32×H78cm
PRD-ELT-00081,ポップアップトースター,Oven Toaster,家電,キッチン家電,トースター,FutureHome Original,SUP-00012,75342.99,208256.4,150201.94,469,active,2021-04-19,最新技術を搭載したトースター。ポップアップトースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,2546,W23×D24×H32cm
PRD-ELT-00082,ポップアップトースター,Steam Toaster,家電,キッチン家電,トースター,TechnoLife Original,SUP-00029,39496.5,110414.25,102165.65,260,active,2021-08-06,最新技術を搭載したトースター。ポップアップトースターは、快適な生活をサポートする高性能家電です。省エネ設計で環境にも優しく、使いやすさにもこだわりました。,975,W42×D23×H17cm
